link_id,activity_id,queue_id,source_kind,original_url,canonical_url,domain,source_type,http_status,access_status,priority,anchor_text,context_excerpt,resolve_error
LI-EXT-182,7211748798618824704,LI-LOGIN-070,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Credit Scoring with Trended Data ↗ ↘ Trended credit scores are gaining attention in the lending industry as a valuable addition to a scoring toolbox 🪛. The key premise of trended scoring lies in its ability to provide a more comprehensive view of a consumer's financial behavior compared to single-point-in-time snapshots 🎞️ The concept of modeling trended attributes is not new, and recent industry use cases have demonstrated that deep learning models excel in this task 🚀. By leveraging neural network representations of raw transactions, model Gini scores can improve by 5-10 percentage points du",
LI-EXT-183,7211748798618824704,LI-LOGIN-070,anchor,https://www.risk.net/journal-of-risk-model-validation/7951416/an-end-to-end-deep-learning-approach-to-credit-scoring-using-cnn-c-xgboost-on-transaction-data,https://www.risk.net/journal-of-risk-model-validation/7951416/an-end-to-end-deep-learning-approach-to-credit-scoring-using-cnn-c-xgboost-on-transaction-data,risk.net,book_or_publisher,200,resolved,high,https://www.risk.net/journal-of-risk-model-validation/7951416/an-end-to-end-deep-learning-approach-to-credit-scoring-using-cnn-c-xgboost-on-transaction-data,"I learned about this technique from a data scientist working at my bank around 2018. In 2022, I saw a similar approach in a paper in the Journal of Risk Model Validation (https://www.risk.net/journal-of-risk-model-validation/7951416/an-end-to-end-deep-learning-approach-to-credit-scoring-using-cnn-c-xgboost-on-transaction-data). If you have access to this journal I recommend to have a look. This is a bit different from standard feature engineering.",
LI-EXT-184,7211748798618824704,LI-LOGIN-070,comment_block,https://www.risk.net/journal-of-risk-model-validation/7951416/an-end-to-end-deep-learning-approach-to-credit-scoring-using-cnn-c-xgboost-on-transaction-data,https://www.risk.net/journal-of-risk-model-validation/7951416/an-end-to-end-deep-learning-approach-to-credit-scoring-using-cnn-c-xgboost-on-transaction-data,risk.net,book_or_publisher,200,resolved,high,https://www.risk.net/journal-of-risk-model-validation/7951416/an-end-to-end-deep-learning-approach-to-credit-scoring-using-cnn-c-xgboost-on-transaction-data,"I learned about this technique from a data scientist working at my bank around 2018. In 2022, I saw a similar approach in a paper in the Journal of Risk Model Validation (https://www.risk.net/journal-of-risk-model-validation/7951416/an-end-to-end-deep-learning-approach-to-credit-scoring-using-cnn-c-xgboost-on-transaction-data). If you have access to this journal I recommend to have a look. This is a bit different from standard feature engineering.",
LI-EXT-185,7328316894258577408,LI-LOGIN-071,anchor,https://lnkd.in/dnfgP4AJ,https://www.linkedin.com/posts/denisburakov_logistic-regression-inference-activity-7282429540482568193-Ic29?utm_source=share&utm_medium=member_desktop&rcm=ACoAAAi24j8BDeyrA2v49v1zdgxvmpNSr3_xGDU,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dnfgP4AJ,"In applied risk problems, most analyses rely on logistic regression to model proportions, such as default or fraud rates. But when we're not interested in proportions and instead care about the actual counts of events, a different data-generating process comes into play: the Poisson distribution. 🏷️ This text walks through basic examples of fitting and evaluating Poisson models, including a classic case from R.A. Fisher’s 𝘚𝘵𝘢𝘵𝘪𝘴𝘵𝘪𝘤𝘢𝘭 𝘔𝘦𝘵𝘩𝘰𝘥𝘴 𝘧𝘰𝘳 𝘙𝘦𝘴𝘦𝘢𝘳𝘤𝘩 𝘞𝘰𝘳𝘬𝘦𝘳𝘴 and modern applications from J. Hilbe’s 𝘔𝘰𝘥𝘦𝘭𝘪𝘯𝘨 𝘊𝘰𝘶𝘯𝘵 𝘋𝘢𝘵𝘢, featuring well-known datasets on horse kick deaths in the Prussian caval",
LI-EXT-186,7328316894258577408,LI-LOGIN-071,anchor,https://stats.oarc.ucla.edu/r/dae/zip/,https://stats.oarc.ucla.edu/r/dae/zip/,stats.oarc.ucla.edu,web_source,200,resolved,high,https://stats.oarc.ucla.edu/r/dae/zip/,"I agree with Gabriel Ryan, FRM on Poisson and NB. They are of course discrete distributions, so that has issues of its own eg the use of a pmf, not a pdf. In theory, one could fit to a gamma distribution, the continuous extension of these; it is closer to NB in that the mean and variance are unequal. But the larger problem I have seen with counts data is the apparent over representation of instances of zero counts. That is, more than eg Poisson would predict. This is an inherent issue in discrete distributions. Rejecting some or all of the zeroes would bias the data, and so is not recommended.",
LI-EXT-187,7328316894258577408,LI-LOGIN-071,comment_block,https://stats.oarc.ucla.edu/r/dae/zip/,https://stats.oarc.ucla.edu/r/dae/zip/,stats.oarc.ucla.edu,web_source,200,resolved,high,https://stats.oarc.ucla.edu/r/dae/zip/,"I agree with Gabriel Ryan, FRM on Poisson and NB. They are of course discrete distributions, so that has issues of its own eg the use of a pmf, not a pdf. In theory, one could fit to a gamma distribution, the continuous extension of these; it is closer to NB in that the mean and variance are unequal. But the larger problem I have seen with counts data is the apparent over representation of instances of zero counts. That is, more than eg Poisson would predict. This is an inherent issue in discrete distributions. Rejecting some or all of the zeroes would bias the data, and so is not recommended.",
LI-EXT-188,7381584253375025152,LI-LOGIN-072,anchor,https://lnkd.in/dVjjSfeJ,https://lnkd.in/dVjjSfeJ,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dVjjSfeJ,"Are you interested in learning how the machine learning scorecard development process differs from traditional scorecards? In 2023, I wrote a paper outlining a blueprint showing how constrained tree-based models can match and outperform traditional scorecard methods in discriminatory power and calibration accuracy, without losing interpretability. As many leading institutions now transition toward explainable ML frameworks, this work provides a blueprint for the responsible integration of advanced methods within regulated environments. 👉 GitHub repo: https://lnkd.in/dVjjSfeJ 🤝 Special thanks g",
LI-EXT-189,7346062624972754944,LI-LOGIN-073,anchor,https://lnkd.in/dFgQAEWG,https://lnkd.in/dFgQAEWG,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dFgQAEWG,"Quantifying uncertainty with WOE Weight of Evidence (WOE) is a cornerstone of credit risk modeling, powering millions of bank decision engines worldwide. Celebrated for its interpretability and historical ties to early AI theorists, WOE has stood the test of time. Yet despite its widespread use, a clear and accepted method for quantifying its uncertainty has long been the missing puzzle piece – until now. This paper fills the gap by connecting WOE with the standard errors in logistic regression. In practical terms, this allows risk practitioners to quantify the uncertainty of WOE using familia",
LI-EXT-190,7346062624972754944,LI-LOGIN-073,anchor,https://lnkd.in/dPYBzzYi,https://lnkd.in/dPYBzzYi,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dPYBzzYi,"Quantifying uncertainty with WOE Weight of Evidence (WOE) is a cornerstone of credit risk modeling, powering millions of bank decision engines worldwide. Celebrated for its interpretability and historical ties to early AI theorists, WOE has stood the test of time. Yet despite its widespread use, a clear and accepted method for quantifying its uncertainty has long been the missing puzzle piece – until now. This paper fills the gap by connecting WOE with the standard errors in logistic regression. In practical terms, this allows risk practitioners to quantify the uncertainty of WOE using familia",
LI-EXT-191,7320341844326797319,LI-LOGIN-074,anchor,https://lnkd.in/djgXGmnJ,https://lnkd.in/djgXGmnJ,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/djgXGmnJ,"Excited to announce the inclusion of CatBoost into the scorecard boosting package! 🌳 With this addition, practitioners can leverage the CatBoost algorithm to: • Extract interpretable rules from gradient-boosted decision trees • Create credit scorecards that are indistinguishable from existing tools The xbooster package now transitioned to uv packaging in hashtag #Python 🐍 and can be installed with 𝘶𝘷 𝘢𝘥𝘥 𝘹𝘣𝘰𝘰𝘴𝘵𝘦𝘳 as well as via pip. 📚 Medium article: https://lnkd.in/djgXGmnJ ⭐ Git repo: https://lnkd.in/dySsE_Z6 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Boosted Trees to Logistic Regression: https://lnkd.in/dV6te4sJ",
LI-EXT-192,7320341844326797319,LI-LOGIN-074,anchor,https://lnkd.in/dySsE_Z6,https://lnkd.in/dySsE_Z6,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dySsE_Z6,"Excited to announce the inclusion of CatBoost into the scorecard boosting package! 🌳 With this addition, practitioners can leverage the CatBoost algorithm to: • Extract interpretable rules from gradient-boosted decision trees • Create credit scorecards that are indistinguishable from existing tools The xbooster package now transitioned to uv packaging in hashtag #Python 🐍 and can be installed with 𝘶𝘷 𝘢𝘥𝘥 𝘹𝘣𝘰𝘰𝘴𝘵𝘦𝘳 as well as via pip. 📚 Medium article: https://lnkd.in/djgXGmnJ ⭐ Git repo: https://lnkd.in/dySsE_Z6 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Boosted Trees to Logistic Regression: https://lnkd.in/dV6te4sJ",
LI-EXT-193,7320341844326797319,LI-LOGIN-074,anchor,https://lnkd.in/dV6te4sJ,https://www.linkedin.com/posts/denisburakov_boosted-trees-to-logistic-regression-activity-7168145318943866880-zrio?utm_source=share&utm_medium=member_desktop&rcm=ACoAAAi24j8BDeyrA2v49v1zdgxvmpNSr3_xGDU,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dV6te4sJ,"Excited to announce the inclusion of CatBoost into the scorecard boosting package! 🌳 With this addition, practitioners can leverage the CatBoost algorithm to: • Extract interpretable rules from gradient-boosted decision trees • Create credit scorecards that are indistinguishable from existing tools The xbooster package now transitioned to uv packaging in hashtag #Python 🐍 and can be installed with 𝘶𝘷 𝘢𝘥𝘥 𝘹𝘣𝘰𝘰𝘴𝘵𝘦𝘳 as well as via pip. 📚 Medium article: https://lnkd.in/djgXGmnJ ⭐ Git repo: https://lnkd.in/dySsE_Z6 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Boosted Trees to Logistic Regression: https://lnkd.in/dV6te4sJ",
LI-EXT-194,7320341844326797319,LI-LOGIN-074,anchor,https://lnkd.in/d9DxiEq3,https://www.linkedin.com/posts/denisburakov_enhancing-credit-scorecards-with-boosting-activity-7150399547180060673-DRk0?utm_source=share&utm_medium=member_desktop&rcm=ACoAAAi24j8BDeyrA2v49v1zdgxvmpNSr3_xGDU,linkedin.com,web_source,200,resolved,low,https://lnkd.in/d9DxiEq3,"Excited to announce the inclusion of CatBoost into the scorecard boosting package! 🌳 With this addition, practitioners can leverage the CatBoost algorithm to: • Extract interpretable rules from gradient-boosted decision trees • Create credit scorecards that are indistinguishable from existing tools The xbooster package now transitioned to uv packaging in hashtag #Python 🐍 and can be installed with 𝘶𝘷 𝘢𝘥𝘥 𝘹𝘣𝘰𝘰𝘴𝘵𝘦𝘳 as well as via pip. 📚 Medium article: https://lnkd.in/djgXGmnJ ⭐ Git repo: https://lnkd.in/dySsE_Z6 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Boosted Trees to Logistic Regression: https://lnkd.in/dV6te4sJ",
LI-EXT-195,7320341844326797319,LI-LOGIN-074,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Excited to announce the inclusion of CatBoost into the scorecard boosting package! 🌳 With this addition, practitioners can leverage the CatBoost algorithm to: • Extract interpretable rules from gradient-boosted decision trees • Create credit scorecards that are indistinguishable from existing tools The xbooster package now transitioned to uv packaging in hashtag #Python 🐍 and can be installed with 𝘶𝘷 𝘢𝘥𝘥 𝘹𝘣𝘰𝘰𝘴𝘵𝘦𝘳 as well as via pip. 📚 Medium article: https://lnkd.in/djgXGmnJ ⭐ Git repo: https://lnkd.in/dySsE_Z6 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Boosted Trees to Logistic Regression: https://lnkd.in/dV6te4sJ",
LI-EXT-196,7320341844326797319,LI-LOGIN-074,anchor,https://deburky.medium.com/build-explainable-scorecards-with-catboost-44bfe73a304a,https://deburky.medium.com/build-explainable-scorecards-with-catboost-44bfe73a304a,deburky.medium.com,blog_or_tutorial,not_resolved,unresolved,low,,Build explainable scorecards with CatBoost deburky.medium.com,
LI-EXT-197,7155476795474030592,LI-LOGIN-075,anchor,https://lnkd.in/dsbbHi-M,https://www.linkedin.com/posts/denisburakov_woe-estimators-for-pd-models-activity-7140373482889961472-zRus?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dsbbHi-M,"Weight-of-Evidence (WOE) = Naive Bayes? 🅿(🅰️|🅱️) After reading through the comments to my previous post about WOE and follow-up thread in Andrija Djurovic's post, I came to a conclusion that it's a common belief that WOE's main utility is encoding 🧩. While it's one of the most well-known applications, WOE goes far beyond data preprocessing 🧪 In fact, WOE is the simplest form of a Naive Bayes model rooted in the independence assumption between risk drivers (hence ""naive"") 🎲. The WOE score, calculated as the logarithm of the good-to-bad ratio for a given risk group, aligns with the concept of a",
LI-EXT-198,7155476795474030592,LI-LOGIN-075,anchor,https://lnkd.in/dcTST2NY,https://www.linkedin.com/posts/andrija-djurovic_%3F%3F%3F%3F%3F%3F-%3F%3F-%3F%3F%3F%3F%3F%3F%3F%3F-%3F%3F-%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F-activity-7141690919862407168-4ql7?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dcTST2NY,"Weight-of-Evidence (WOE) = Naive Bayes? 🅿(🅰️|🅱️) After reading through the comments to my previous post about WOE and follow-up thread in Andrija Djurovic's post, I came to a conclusion that it's a common belief that WOE's main utility is encoding 🧩. While it's one of the most well-known applications, WOE goes far beyond data preprocessing 🧪 In fact, WOE is the simplest form of a Naive Bayes model rooted in the independence assumption between risk drivers (hence ""naive"") 🎲. The WOE score, calculated as the logarithm of the good-to-bad ratio for a given risk group, aligns with the concept of a",
LI-EXT-199,7155476795474030592,LI-LOGIN-075,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Weight-of-Evidence (WOE) = Naive Bayes? 🅿(🅰️|🅱️) After reading through the comments to my previous post about WOE and follow-up thread in Andrija Djurovic's post, I came to a conclusion that it's a common belief that WOE's main utility is encoding 🧩. While it's one of the most well-known applications, WOE goes far beyond data preprocessing 🧪 In fact, WOE is the simplest form of a Naive Bayes model rooted in the independence assumption between risk drivers (hence ""naive"") 🎲. The WOE score, calculated as the logarithm of the good-to-bad ratio for a given risk group, aligns with the concept of a",
LI-EXT-200,7155476795474030592,LI-LOGIN-075,anchor,https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/,https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/,btelligent.com,blog_or_tutorial,not_resolved,unresolved,low,https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-201,7155476795474030592,LI-LOGIN-075,anchor,https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf,https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf,pages.cs.wisc.edu,pdf,200,resolved,high,https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-202,7155476795474030592,LI-LOGIN-075,anchor,https://www.kdd.org/exploration_files/11-Larsen.pdf,https://www.kdd.org/exploration_files/11-Larsen.pdf,kdd.org,pdf,200,resolved,high,https://www.kdd.org/exploration_files/11-Larsen.pdf,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-203,7155476795474030592,LI-LOGIN-075,anchor,https://journals.sagepub.com/doi/full/10.1177/00111287231186093,https://journals.sagepub.com/doi/full/10.1177/00111287231186093,journals.sagepub.com,web_source,403,blocked_or_error,high,https://journals.sagepub.com/doi/full/10.1177/00111287231186093,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",Forbidden
LI-EXT-204,7155476795474030592,LI-LOGIN-075,anchor,https://aaai.org/papers/00101-KDD98-015-interpretable-boosted-naive-bayes-classification/,https://aaai.org/papers/00101-KDD98-015-interpretable-boosted-naive-bayes-classification/,aaai.org,web_source,200,resolved,high,https://aaai.org/papers/00101-KDD98-015-interpretable-boosted-naive-bayes-classification/,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-205,7155476795474030592,LI-LOGIN-075,anchor,https://www.baeldung.com/cs/naive-bayes-classification-performance,https://www.baeldung.com/cs/naive-bayes-classification-performance,baeldung.com,blog_or_tutorial,not_resolved,unresolved,low,https://www.baeldung.com/cs/naive-bayes-classification-performance,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-206,7155476795474030592,LI-LOGIN-075,anchor,https://www.researchgate.net/publication/3297279_A_Case_Study_of_Applying_Boosting_Naive_Bayes_to_Claim_Fraud_Diagnosis,https://www.researchgate.net/publication/3297279_A_Case_Study_of_Applying_Boosting_Naive_Bayes_to_Claim_Fraud_Diagnosis,researchgate.net,web_source,not_resolved,unresolved,low,https://www.researchgate.net/publication/3297279_A_Case_Study_of_Applying_Boosting_Naive_Bayes_to_Claim_Fraud_Diagnosis,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-207,7155476795474030592,LI-LOGIN-075,comment_block,https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/,https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier,btelligent.com,blog_or_tutorial,404,blocked_or_error,high,https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",Not Found
LI-EXT-208,7155476795474030592,LI-LOGIN-075,comment_block,https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf,https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf,pages.cs.wisc.edu,pdf,200,resolved,high,https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-209,7155476795474030592,LI-LOGIN-075,comment_block,https://www.kdd.org/exploration_files/11-Larsen.pdf,https://www.kdd.org/exploration_files/11-Larsen.pdf,kdd.org,pdf,200,resolved,high,https://www.kdd.org/exploration_files/11-Larsen.pdf,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-210,7155476795474030592,LI-LOGIN-075,comment_block,https://journals.sagepub.com/doi/full/10.1177/00111287231186093,https://journals.sagepub.com/doi/full/10.1177/00111287231186093,journals.sagepub.com,web_source,403,blocked_or_error,high,https://journals.sagepub.com/doi/full/10.1177/00111287231186093,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",Forbidden
LI-EXT-211,7155476795474030592,LI-LOGIN-075,comment_block,https://aaai.org/papers/00101-KDD98-015-interpretable-boosted-naive-bayes-classification/,https://aaai.org/papers/00101-KDD98-015-interpretable-boosted-naive-bayes-classification/,aaai.org,web_source,200,resolved,high,https://aaai.org/papers/00101-KDD98-015-interpretable-boosted-naive-bayes-classification/,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-212,7155476795474030592,LI-LOGIN-075,comment_block,https://www.baeldung.com/cs/naive-bayes-classification-performance,https://www.baeldung.com/cs/naive-bayes-classification-performance,baeldung.com,blog_or_tutorial,200,resolved,high,https://www.baeldung.com/cs/naive-bayes-classification-performance,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
LI-EXT-213,7155476795474030592,LI-LOGIN-075,comment_block,https://www.researchgate.net/publication/3297279_A_Case_Study_of_Applying_Boosting_Naive_Bayes_to_Claim_Fraud_Diagnosis,https://www.researchgate.net/publication/3297279_A_Case_Study_of_Applying_Boosting_Naive_Bayes_to_Claim_Fraud_Diagnosis,researchgate.net,web_source,200,resolved,high,https://www.researchgate.net/publication/3297279_A_Case_Study_of_Applying_Boosting_Naive_Bayes_to_Claim_Fraud_Diagnosis,"Links to papers and resources on Naive Bayes 📖: B.telligent Blogs. Boosting for the Naive Bayes Classifier. https://www.btelligent.com/en/blog/boosting-for-the-naive-bayes-classifier/ Elkan C. Boosting and Naive Bayesian Learning. 1997. https://pages.cs.wisc.edu/~dyer/cs540/handouts/elkan97boosting.pdf Larsen K. Generalized Naive Bayes Classifiers. 2005. https://www.kdd.org/exploration_files/11-Larsen.pdf Lee Y., SooHyun O., and Eck J. Improving Recidivism Forecasting With a Relaxed Naïve Bayes Classifier. 2023. https://journals.sagepub.com/doi/full/10.1177/00111287231186093 Ridgeway G., Madig",
